Date,Open,High,Low,Close,Adj Close,Volume
2014-11-05,555.275513,555.275513,542.560425,544.425293,544.425293,2032200
2014-11-06,544.006409,545.387634,539.488831,540.555908,540.555908,1333200
2014-11-07,544.714478,544.714478,537.195129,539.528748,539.528748,1633700
2014-11-10,539.977478,548.085205,539.538696,545.990967,545.990967,1134600
2014-11-11,546.988220,550.428772,544.804260,548.783325,548.783325,965500
2014-11-12,548.883057,548.952820,543.677307,545.811462,545.811462,1129600
2014-11-13,548.294678,548.294678,541.991943,543.886780,543.886780,1339300
2014-11-14,545.183228,545.183228,540.665588,542.909424,542.909424,1289500
2014-11-17,542.091675,542.301086,532.598755,535.041016,535.041016,1726000
2014-11-18,536.028320,540.456177,532.707458,533.565125,533.565125,1962600
2014-11-19,533.535156,536.766296,528.628662,535.519714,535.519714,1392200
2014-11-20,529.795471,533.644897,529.625916,533.365662,533.365662,1563300
2014-11-21,540.127075,540.655640,535.090881,536.028320,536.028320,2224200
2014-11-24,536.177917,541.214111,534.153503,537.793518,537.793518,1706300
2014-11-25,537.524231,542.490601,537.127319,539.598511,539.598511,1789900
2014-11-26,539.399109,540.067261,535.571594,538.890503,538.890503,1522900
2014-11-28,539.139771,540.515991,535.130798,540.346497,540.346497,1148300
2014-12-01,537.424500,539.927612,530.403748,532.338440,532.338440,2115300
2014-12-02,532.049255,534.033813,528.349426,532.288574,532.288574,1526600
2014-12-03,529.984924,534.528442,527.810913,529.865234,529.865234,1277900
2014-12-04,529.705688,535.868774,527.142700,535.838867,535.838867,1392100
2014-12-05,529.546143,531.430969,522.844543,523.821838,523.821838,2565600
2014-12-08,525.686707,529.546143,522.355896,525.537109,525.537109,2329300
2014-12-09,520.710388,532.727417,519.074890,531.909668,531.909668,1871300
2014-12-10,531.620422,534.861511,524.121033,524.619629,524.619629,1712200
2014-12-11,526.354919,532.458130,525.656799,526.893433,526.893433,1610800
2014-12-12,522.076660,527.052979,517.239929,517.239929,517.239929,1994500
2014-12-15,521.308777,521.667786,511.864685,512.393250,512.393250,2813400
2014-12-16,510.159363,511.645264,487.661133,494.033630,494.033630,3964200
2014-12-17,495.639221,505.611847,495.449738,503.507629,503.507629,2883100
2014-12-18,511.545563,512.463013,503.318146,509.700623,509.700623,2926700
2014-12-19,510.109497,516.302490,505.523071,514.936218,514.936218,3690200
2014-12-22,514.666992,525.018555,514.666992,523.432922,523.432922,2723700
2014-12-23,525.557068,533.096375,524.848999,529.137268,529.137268,2197600
2014-12-24,529.057495,530.303040,525.577026,527.322266,527.322266,705900
2014-12-26,527.322266,532.787231,525.866211,532.567810,532.567810,1040500
2014-12-29,530.732849,534.013855,528.559814,528.877991,528.877991,2278500
2014-12-30,526.644104,529.695740,525.686707,528.967712,528.967712,876200
2014-12-31,529.795471,531.141724,524.360352,524.958740,524.958740,1368200
